location-long,location-lat,individual-local-identifier,year,month
-118.201,33.563,2008CA-Bmu-00840,2008,9
-118.228,33.561,2008CA-Bmu-00840,2008,9
-118.42700000000002,33.578,2008CA-Bmu-00840,2008,9
-118.41,33.614,2008CA-Bmu-00840,2008,9
-118.321,33.717,2008CA-Bmu-00840,2008,9
-118.78300000000002,33.448,2008CA-Bmu-00840,2008,9
-119.43099999999998,33.564,2008CA-Bmu-00840,2008,9
-118.98399999999998,33.373,2008CA-Bmu-00840,2008,9
-118.757,32.794,2008CA-Bmu-00840,2008,9
-118.393,31.986,2008CA-Bmu-00840,2008,9
-117.20499999999998,31.714,2008CA-Bmu-00840,2008,9
-117.583,31.409,2008CA-Bmu-00840,2008,9
-117.672,31.326,2008CA-Bmu-00840,2008,9
-117.94299999999998,31.372,2008CA-Bmu-00840,2008,9
-118.06,31.416,2008CA-Bmu-00840,2008,9
-117.95,31.4,2008CA-Bmu-00840,2008,9
-118.249,31.344,2008CA-Bmu-00840,2008,9
-119.017,31.366,2008CA-Bmu-00840,2008,9
-118.95600000000002,31.502,2008CA-Bmu-00840,2008,9
-119.297,30.915,2008CA-Bmu-00840,2008,10
-119.526,31.15,2008CA-Bmu-00840,2008,10
-119.736,31.24,2008CA-Bmu-00840,2008,10
-119.738,30.987,2008CA-Bmu-00840,2008,10
-119.111,30.607,2008CA-Bmu-00840,2008,10
-119.161,30.574,2008CA-Bmu-00840,2008,10
-119.714,30.293,2008CA-Bmu-00840,2008,10
-120.034,29.812,2008CA-Bmu-00840,2008,10
-120.584,29.155,2008CA-Bmu-00840,2008,10
-121.376,29.159,2008CA-Bmu-00840,2008,10
-121.524,29.219,2008CA-Bmu-00840,2008,10
-121.762,29.405,2008CA-Bmu-00840,2008,10
-121.849,29.404,2008CA-Bmu-00840,2008,10
-121.834,29.395,2008CA-Bmu-00840,2008,10
-121.99200000000002,29.433,2008CA-Bmu-00840,2008,10
-123.724,29.969,2008CA-Bmu-00840,2008,10
-123.447,27.754,2008CA-Bmu-00840,2008,10
-120.019,34.126,2008CA-Bmu-01386,2008,7
-120.038,34.118,2008CA-Bmu-01386,2008,7
-120.12,34.106,2008CA-Bmu-01386,2008,7
-120.018,34.123,2008CA-Bmu-01386,2008,7
-119.898,34.168,2008CA-Bmu-01386,2008,7
-120.09,34.115,2008CA-Bmu-01386,2008,7
-119.815,34.143,2008CA-Bmu-01386,2008,7
-120.041,34.123,2008CA-Bmu-01386,2008,7
-120.049,34.08,2008CA-Bmu-01386,2008,7
-120.09300000000002,34.081,2008CA-Bmu-01386,2008,7
-120.115,34.11,2008CA-Bmu-01386,2008,8
-120.21699999999998,34.132,2008CA-Bmu-01386,2008,8
-120.19400000000002,34.131,2008CA-Bmu-01386,2008,8
-120.191,34.127,2008CA-Bmu-01386,2008,8
-120.231,34.076,2008CA-Bmu-01386,2008,8
-119.985,34.107,2008CA-Bmu-01386,2008,8
-120.142,34.083,2008CA-Bmu-01386,2008,8
-120.098,34.108,2008CA-Bmu-01386,2008,8
-120.053,34.103,2008CA-Bmu-01386,2008,8
-120.321,33.991,2008CA-Bmu-01386,2008,8
-120.22899999999998,34.098,2008CA-Bmu-01386,2008,8
-120.221,34.099,2008CA-Bmu-01386,2008,8
-119.94400000000002,34.036,2008CA-Bmu-01386,2008,8
-120.089,34.191,2008CA-Bmu-01386,2008,8
-120.119,34.187,2008CA-Bmu-01386,2008,8
-120.077,34.19,2008CA-Bmu-01386,2008,8
-120.168,34.102,2008CA-Bmu-01386,2008,8
-120.116,33.907,2008CA-Bmu-01386,2008,8
-120.212,34.099,2008CA-Bmu-01386,2008,8
-120.17000000000002,34.108,2008CA-Bmu-01386,2008,8
-120.186,34.116,2008CA-Bmu-01386,2008,8
-120.148,34.118,2008CA-Bmu-01386,2008,8
-120.184,34.118,2008CA-Bmu-01386,2008,8
-120.27100000000002,34.1,2008CA-Bmu-01386,2008,8
-119.906,34.133,2008CA-Bmu-01386,2008,8
-119.912,34.135,2008CA-Bmu-01386,2008,8
-119.925,34.158,2008CA-Bmu-01386,2008,8
-120.079,34.157,2008CA-Bmu-01386,2008,8
-119.94299999999998,34.152,2008CA-Bmu-01386,2008,8
-119.933,34.115,2008CA-Bmu-01386,2008,8
-119.95,34.122,2008CA-Bmu-01386,2008,8
-120.074,34.125,2008CA-Bmu-01386,2008,8
-120.123,34.109,2008CA-Bmu-01386,2008,8
-119.901,34.122,2008CA-Bmu-01386,2008,8
-119.978,34.146,2008CA-Bmu-01386,2008,8
-119.87,34.173,2008CA-Bmu-01386,2008,8
-119.905,34.179,2008CA-Bmu-01386,2008,8
-119.822,34.133,2008CA-Bmu-01386,2008,8
-119.77800000000002,34.147,2008CA-Bmu-01386,2008,8
-119.631,34.084,2008CA-Bmu-01386,2008,8
-119.584,34.086,2008CA-Bmu-01386,2008,8
-120.874,34.18,2008CA-Bmu-01386,2008,8
-119.707,34.131,2008CA-Bmu-01386,2008,8
-119.635,34.095,2008CA-Bmu-01386,2008,8
-119.583,34.113,2008CA-Bmu-01386,2008,8
-119.58499999999998,34.101,2008CA-Bmu-01386,2008,8
-119.58100000000002,34.11,2008CA-Bmu-01386,2008,8
-119.518,34.104,2008CA-Bmu-01386,2008,8
-119.442,34.194,2008CA-Bmu-01386,2008,8
-119.64600000000002,34.104,2008CA-Bmu-01386,2008,8
-119.486,34.096,2008CA-Bmu-01386,2008,8
-119.535,34.076,2008CA-Bmu-01386,2008,8
-119.663,34.116,2008CA-Bmu-01386,2008,8
-118.868,33.911,2008CA-Bmu-01386,2008,8
-119.668,34.107,2008CA-Bmu-01386,2008,8
-122.039,33.601,2008CA-Bmu-01386,2008,8
-120.051,34.102,2008CA-Bmu-01386,2008,8
-120.233,34.116,2008CA-Bmu-01386,2008,8
-120.322,34.332,2008CA-Bmu-01386,2008,8
-120.697,34.631,2008CA-Bmu-01386,2008,8
-120.84199999999998,34.639,2008CA-Bmu-01386,2008,8
-120.815,34.609,2008CA-Bmu-01386,2008,8
-120.78,34.549,2008CA-Bmu-01386,2008,8
-120.777,34.564,2008CA-Bmu-01386,2008,8
-120.797,34.605,2008CA-Bmu-01386,2008,8
-120.954,34.622,2008CA-Bmu-01386,2008,8
-120.812,34.594,2008CA-Bmu-01386,2008,8
-120.799,34.607,2008CA-Bmu-01386,2008,8
-120.813,34.573,2008CA-Bmu-01386,2008,8
-120.889,34.661,2008CA-Bmu-01386,2008,8
-120.91,35.16,2008CA-Bmu-01386,2008,8
-120.918,35.156,2008CA-Bmu-01386,2008,8
-121.119,35.506,2008CA-Bmu-01386,2008,8
-121.934,35.499,2008CA-Bmu-01386,2008,8
-122.31,35.863,2008CA-Bmu-01386,2008,8
-122.353,36.435,2008CA-Bmu-01386,2008,8
-122.38299999999998,36.567,2008CA-Bmu-01386,2008,8
-122.89499999999998,37.318,2008CA-Bmu-01386,2008,8
-129.996,34.637,2008CA-Bmu-01386,2008,8
-123.292,38.479,2008CA-Bmu-01386,2008,8
-123.385,38.49,2008CA-Bmu-01386,2008,8
-123.35899999999998,38.531,2008CA-Bmu-01386,2008,8
-126.251,38.654,2008CA-Bmu-01386,2008,8
-123.39100000000002,38.553,2008CA-Bmu-01386,2008,8
-123.317,38.524,2008CA-Bmu-01386,2008,8
-123.411,38.551,2008CA-Bmu-01386,2008,8
-123.48000000000002,38.524,2008CA-Bmu-01386,2008,8
-123.632,38.774,2008CA-Bmu-01386,2008,8
-123.615,38.784,2008CA-Bmu-01386,2008,8
-123.69299999999998,38.395,2008CA-Bmu-01386,2008,8
-123.894,38.676,2008CA-Bmu-01386,2008,8
-123.489,38.666,2008CA-Bmu-01386,2008,8
-123.426,38.63,2008CA-Bmu-01386,2008,8
-123.43099999999998,38.622,2008CA-Bmu-01386,2008,8
-123.422,38.658,2008CA-Bmu-01386,2008,8
-123.452,38.629,2008CA-Bmu-01386,2008,8
-123.317,38.532,2008CA-Bmu-01386,2008,8
-123.082,38.302,2008CA-Bmu-01386,2008,9
-123.123,38.097,2008CA-Bmu-01386,2008,9
-123.051,37.732,2008CA-Bmu-01386,2008,9
-123.317,37.83,2008CA-Bmu-01386,2008,9
-123.235,37.864,2008CA-Bmu-01386,2008,9
-123.203,37.824,2008CA-Bmu-01386,2008,9
-123.334,37.82,2008CA-Bmu-01386,2008,9
-123.26999999999998,38.325,2008CA-Bmu-01386,2008,9
-123.315,38.313,2008CA-Bmu-01386,2008,9
-123.40800000000002,38.533,2008CA-Bmu-01386,2008,9
-123.357,38.473,2008CA-Bmu-01386,2008,9
-123.149,38.361,2008CA-Bmu-01386,2008,9
-123.30700000000002,38.425,2008CA-Bmu-01386,2008,9
-123.35399999999998,38.383,2008CA-Bmu-01386,2008,9
-123.297,38.394,2008CA-Bmu-01386,2008,9
-123.247,38.442,2008CA-Bmu-01386,2008,9
-123.32999999999998,38.484,2008CA-Bmu-01386,2008,9
-123.273,38.522,2008CA-Bmu-01386,2008,9
-123.438,38.604,2008CA-Bmu-01386,2008,9
-123.369,38.58,2008CA-Bmu-01386,2008,9
-123.376,38.506,2008CA-Bmu-01386,2008,9
-123.426,38.509,2008CA-Bmu-01386,2008,9
-123.392,38.522,2008CA-Bmu-01386,2008,9
-123.397,38.521,2008CA-Bmu-01386,2008,9
-123.034,38.228,2008CA-Bmu-01386,2008,9
-123.292,38.146,2008CA-Bmu-01386,2008,9
-123.423,37.884,2008CA-Bmu-01386,2008,9
-123.334,38.089,2008CA-Bmu-01386,2008,9
-123.441,37.955,2008CA-Bmu-01386,2008,9
-123.442,37.989,2008CA-Bmu-01386,2008,9
-123.398,37.975,2008CA-Bmu-01386,2008,9
-123.40699999999998,37.948,2008CA-Bmu-01386,2008,9
-123.439,37.995,2008CA-Bmu-01386,2008,9
-123.30700000000002,37.973,2008CA-Bmu-01386,2008,9
-123.64,38.06,2008CA-Bmu-01386,2008,9
-123.351,38.067,2008CA-Bmu-01386,2008,9
-123.538,38.042,2008CA-Bmu-01386,2008,9
-123.336,38.064,2008CA-Bmu-01386,2008,9
-123.37900000000002,38.08,2008CA-Bmu-01386,2008,9
-123.35,38.035,2008CA-Bmu-01386,2008,9
-123.36700000000002,38.047,2008CA-Bmu-01386,2008,9
-123.30700000000002,38.074,2008CA-Bmu-01386,2008,9
-123.309,38.059,2008CA-Bmu-01386,2008,9
-123.30700000000002,38.066,2008CA-Bmu-01386,2008,9
-123.39,38.035,2008CA-Bmu-01386,2008,9
-123.48399999999998,38.026,2008CA-Bmu-01386,2008,9
-123.48000000000002,38.016,2008CA-Bmu-01386,2008,9
-124.094,37.782,2008CA-Bmu-01386,2008,9
-123.38,38.057,2008CA-Bmu-01386,2008,9
-125.692,37.365,2008CA-Bmu-01386,2008,9
-123.281,38.045,2008CA-Bmu-01386,2008,9
-123.445,38.077,2008CA-Bmu-01386,2008,9
-123.39600000000002,38.125,2008CA-Bmu-01386,2008,9
-123.863,37.653,2008CA-Bmu-01386,2008,9
-123.447,38.07,2008CA-Bmu-01386,2008,9
-123.397,38.055,2008CA-Bmu-01386,2008,9
-123.45499999999998,38.072,2008CA-Bmu-01386,2008,9
-123.453,38.087,2008CA-Bmu-01386,2008,9
-123.397,38.081,2008CA-Bmu-01386,2008,9
-123.36700000000002,38.127,2008CA-Bmu-01386,2008,9
-123.476,38.084,2008CA-Bmu-01386,2008,9
-123.488,38.028,2008CA-Bmu-01386,2008,9
-123.451,38.081,2008CA-Bmu-01386,2008,9
-123.45600000000002,37.895,2008CA-Bmu-01386,2008,9
-123.485,37.983,2008CA-Bmu-01386,2008,9
-123.428,37.972,2008CA-Bmu-01386,2008,9
-123.2,37.957,2008CA-Bmu-01386,2008,9
-123.51999999999998,37.932,2008CA-Bmu-01386,2008,9
-123.213,37.81,2008CA-Bmu-01386,2008,9
-123.571,37.984,2008CA-Bmu-01386,2008,9
-123.136,38.03,2008CA-Bmu-01386,2008,9
-123.245,37.882,2008CA-Bmu-01386,2008,9
-123.236,37.95,2008CA-Bmu-01386,2008,9
-123.442,38.008,2008CA-Bmu-01386,2008,9
-125.18200000000002,37.271,2008CA-Bmu-01386,2008,9
-123.39,37.896,2008CA-Bmu-01386,2008,9
-123.435,37.903,2008CA-Bmu-01386,2008,9
-123.388,37.96,2008CA-Bmu-01386,2008,9
-123.428,37.989,2008CA-Bmu-01386,2008,9
-123.526,38.012,2008CA-Bmu-01386,2008,9
-123.41500000000002,38.048,2008CA-Bmu-01386,2008,9
-123.314,38.377,2008CA-Bmu-01386,2008,9
-123.406,37.895,2008CA-Bmu-01386,2008,9
-123.24200000000002,37.942,2008CA-Bmu-01386,2008,9
-123.476,38.023,2008CA-Bmu-01386,2008,9
-123.473,37.936,2008CA-Bmu-01386,2008,9
-123.475,37.964,2008CA-Bmu-01386,2008,9
-123.62,38.025,2008CA-Bmu-01386,2008,9
-123.39499999999998,37.939,2008CA-Bmu-01386,2008,9
-123.491,37.997,2008CA-Bmu-01386,2008,9
-123.111,38.116,2008CA-Bmu-01386,2008,9
-123.435,37.998,2008CA-Bmu-01386,2008,10
-123.527,38.01,2008CA-Bmu-01386,2008,10
-123.601,38.045,2008CA-Bmu-01386,2008,10
-123.49200000000002,37.999,2008CA-Bmu-01386,2008,10
-123.51600000000002,38.009,2008CA-Bmu-01386,2008,10
-123.498,38.03,2008CA-Bmu-01386,2008,10
-123.50400000000002,38.034,2008CA-Bmu-01386,2008,10
-123.149,38.066,2008CA-Bmu-01386,2008,10
-124.87900000000002,37.222,2008CA-Bmu-01386,2008,10
-123.517,38.08,2008CA-Bmu-01386,2008,10
-123.473,38.067,2008CA-Bmu-01386,2008,10
-123.498,38.066,2008CA-Bmu-01386,2008,10
-123.32999999999998,38.138,2008CA-Bmu-01386,2008,10
-123.662,38.045,2008CA-Bmu-01386,2008,10
-124.93,37.447,2008CA-Bmu-01386,2008,10
-123.429,37.942,2008CA-Bmu-01386,2008,10
-123.399,37.921,2008CA-Bmu-01386,2008,10
-123.424,37.977,2008CA-Bmu-01386,2008,10
-123.364,38.083,2008CA-Bmu-01386,2008,10
-123.599,38.031,2008CA-Bmu-01386,2008,10
-123.336,38.368,2008CA-Bmu-01386,2008,10
-123.413,37.895,2008CA-Bmu-01386,2008,10
-123.49599999999998,37.95,2008CA-Bmu-01386,2008,10
-123.437,38.001,2008CA-Bmu-01386,2008,10
-123.447,38.06,2008CA-Bmu-01386,2008,10
-123.522,38.071,2008CA-Bmu-01386,2008,10
-123.487,38.017,2008CA-Bmu-01386,2008,10
-123.522,38.008,2008CA-Bmu-01386,2008,10
-123.424,37.993,2008CA-Bmu-01386,2008,10
-123.538,37.994,2008CA-Bmu-01386,2008,10
-123.31799999999998,37.979,2008CA-Bmu-01386,2008,10
-123.571,38.012,2008CA-Bmu-01386,2008,10
-123.436,37.907,2008CA-Bmu-01386,2008,10
-123.426,37.904,2008CA-Bmu-01386,2008,10
-123.44799999999998,38.012,2008CA-Bmu-01386,2008,10
-123.223,38.019,2008CA-Bmu-01386,2008,10
-123.31,37.992,2008CA-Bmu-01386,2008,10
-123.279,37.991,2008CA-Bmu-01386,2008,10
-122.817,37.598,2008CA-Bmu-01386,2008,10
-122.451,37.279,2008CA-Bmu-01386,2008,10
-122.897,37.18,2008CA-Bmu-01386,2008,10
-124.668,37.043,2008CA-Bmu-01386,2008,10
-122.678,36.962,2008CA-Bmu-01386,2008,10
-122.655,37.098,2008CA-Bmu-01386,2008,10
-122.69299999999998,37.085,2008CA-Bmu-01386,2008,10
-122.618,37.099,2008CA-Bmu-01386,2008,10
-129.972,37.48,2008CA-Bmu-01386,2008,10
-122.898,37.261,2008CA-Bmu-01386,2008,10
-122.756,37.205,2008CA-Bmu-01386,2008,10
-122.719,37.168,2008CA-Bmu-01386,2008,10
-122.716,37.163,2008CA-Bmu-01386,2008,10
-122.701,37.193,2008CA-Bmu-01386,2008,10
-122.719,37.185,2008CA-Bmu-01386,2008,10
-123.505,37.266,2008CA-Bmu-01386,2008,10
-122.587,37.091,2008CA-Bmu-01386,2008,10
-122.423,36.968,2008CA-Bmu-01386,2008,10
-122.416,36.991,2008CA-Bmu-01386,2008,10
-122.567,37.042,2008CA-Bmu-01386,2008,10
-122.474,37.024,2008CA-Bmu-01386,2008,10
-122.632,37.016,2008CA-Bmu-01386,2008,10
-122.493,37.022,2008CA-Bmu-01386,2008,10
-122.526,37.036,2008CA-Bmu-01386,2008,10
-122.526,37.045,2008CA-Bmu-01386,2008,10
-122.74200000000002,37.296,2008CA-Bmu-01386,2008,10
-122.74599999999998,37.265,2008CA-Bmu-01386,2008,10
-122.724,37.317,2008CA-Bmu-01386,2008,10
-122.868,37.284,2008CA-Bmu-01386,2008,10
-122.48000000000002,37.302,2008CA-Bmu-01386,2008,10
-123.20499999999998,37.24,2008CA-Bmu-01386,2008,10
-122.825,37.304,2008CA-Bmu-01386,2008,10
-122.8,37.27,2008CA-Bmu-01386,2008,10
-122.87,37.271,2008CA-Bmu-01386,2008,10
-122.85899999999998,36.053,2008CA-Bmu-01386,2008,11
-122.503,35.089,2008CA-Bmu-01386,2008,11
-123.139,34.712,2008CA-Bmu-01386,2008,11
-124.311,32.319,2008CA-Bmu-01386,2008,11
-124.083,32.328,2008CA-Bmu-01386,2008,11
-123.54000000000002,30.22,2008CA-Bmu-01386,2008,11
-123.638,29.844,2008CA-Bmu-01386,2008,11
-123.703,29.75,2008CA-Bmu-01386,2008,11
-124.73399999999998,29.901,2008CA-Bmu-01386,2008,11
-124.878,30.154,2008CA-Bmu-01386,2008,11
-126.063,30.49,2008CA-Bmu-01386,2008,11
-128.445,31.541,2008CA-Bmu-01386,2008,11
-130.88,34.406,2008CA-Bmu-01386,2008,11
-136.107,37.267,2008CA-Bmu-01386,2008,11
-132.491,37.758,2008CA-Bmu-01386,2008,11
-128.938,35.32,2008CA-Bmu-01386,2008,11
-129.283,33.734,2008CA-Bmu-01386,2008,11
-129.236,33.466,2008CA-Bmu-01386,2008,11
-127.64100000000002,31.582,2008CA-Bmu-01386,2008,11
-127.73000000000002,31.626,2008CA-Bmu-01386,2008,11
-127.463,31.309,2008CA-Bmu-01386,2008,11
-125.301,25.562,2008CA-Bmu-01386,2008,12
-121.475,25.36,2008CA-Bmu-01386,2008,12
-122.324,25.648,2008CA-Bmu-01386,2008,12
-121.113,24.664,2008CA-Bmu-01386,2008,12
-120.57299999999998,23.673,2008CA-Bmu-01386,2008,12
-121.072,21.722,2008CA-Bmu-01386,2008,12
-120.912,21.726,2008CA-Bmu-01386,2008,12
-120.939,21.699,2008CA-Bmu-01386,2008,12
-120.96699999999998,21.503,2008CA-Bmu-01386,2008,12
-120.451,21.022,2008CA-Bmu-01386,2008,12
-120.691,20.111,2008CA-Bmu-01386,2008,12
-117.599,18.95,2008CA-Bmu-01386,2008,12
-117.672,18.885,2008CA-Bmu-01386,2008,12
-117.15,18.542,2008CA-Bmu-01386,2008,12
-116.815,17.952,2008CA-Bmu-01386,2008,12
-116.64499999999998,17.869,2008CA-Bmu-01386,2008,12
-116.643,17.887,2008CA-Bmu-01386,2008,12
-116.46699999999998,17.734,2008CA-Bmu-01386,2008,12
-116.74200000000002,17.181,2008CA-Bmu-01386,2008,12
-113.135,17.569,2008CA-Bmu-01386,2009,1
-113.85899999999998,18.13,2008CA-Bmu-01386,2009,1
-111.788,18.525,2008CA-Bmu-01386,2009,1
-111.289,18.613,2008CA-Bmu-01386,2009,1
-109.99,20.43,2008CA-Bmu-01386,2009,1
-109.048,20.81,2008CA-Bmu-01386,2009,1
-108.07,21.176,2008CA-Bmu-01386,2009,1
-108.33499999999998,21.864,2008CA-Bmu-01386,2009,1
-106.279,22.395,2008CA-Bmu-01386,2009,1
-106.238,22.862,2008CA-Bmu-01386,2009,1
-107.498,24.062,2008CA-Bmu-01386,2009,1
-108.0,24.294,2008CA-Bmu-01386,2009,1
-108.357,24.71,2008CA-Bmu-01386,2009,1
-109.005,25.102,2008CA-Bmu-01386,2009,1
-109.213,25.349,2008CA-Bmu-01386,2009,1
-109.221,25.356,2008CA-Bmu-01386,2009,1
-109.437,25.446,2008CA-Bmu-01386,2009,1
-109.583,26.086,2008CA-Bmu-01386,2009,1
-110.26600000000002,26.52,2008CA-Bmu-01386,2009,1
-110.22,26.713,2008CA-Bmu-01386,2009,1
-110.251,26.559,2008CA-Bmu-01386,2009,1
-111.118,27.828,2008CA-Bmu-01386,2009,1
-111.627,28.066,2008CA-Bmu-01386,2009,1
-112.376,28.364,2008CA-Bmu-01386,2009,1
-112.36700000000002,28.128,2008CA-Bmu-01386,2009,1
-112.44799999999998,27.971,2008CA-Bmu-01386,2009,1
-112.49,28.017,2008CA-Bmu-01386,2009,1
-112.187,28.186,2008CA-Bmu-01386,2009,2
-112.236,28.175,2008CA-Bmu-01386,2009,2
-112.018,28.044,2008CA-Bmu-01386,2009,2
-112.64,28.606,2008CA-Bmu-01386,2009,2
-112.64499999999998,28.621,2008CA-Bmu-01386,2009,2
-113.438,30.194,2008CA-Bmu-01386,2009,2
-113.001,30.087,2008CA-Bmu-01386,2009,2
-113.65,30.185,2008CA-Bmu-01386,2009,2
-113.209,30.05,2008CA-Bmu-01386,2009,2
-112.873,29.774,2008CA-Bmu-01386,2009,2
-119.744,34.091,2008CA-Bmu-04176,2008,7
-120.04399999999998,34.134,2008CA-Bmu-04176,2008,7
-120.606,34.115,2008CA-Bmu-04176,2008,7
-119.14600000000002,33.277,2008CA-Bmu-04176,2008,7
-120.003,31.973,2008CA-Bmu-04176,2008,7
-119.20999999999998,31.242,2008CA-Bmu-04176,2008,8
-118.739,30.957,2008CA-Bmu-04176,2008,8
-119.225,31.203,2008CA-Bmu-04176,2008,8
-119.398,31.269,2008CA-Bmu-04176,2008,8
-119.256,31.222,2008CA-Bmu-04176,2008,8
-119.338,31.227,2008CA-Bmu-04176,2008,8
-119.336,31.255,2008CA-Bmu-04176,2008,8
-119.14100000000002,31.311,2008CA-Bmu-04176,2008,8
-119.037,31.363,2008CA-Bmu-04176,2008,8
-118.973,31.352,2008CA-Bmu-04176,2008,8
-118.97199999999998,31.325,2008CA-Bmu-04176,2008,8
-119.006,31.389,2008CA-Bmu-04176,2008,8
-119.173,31.257,2008CA-Bmu-04176,2008,8
-119.072,31.344,2008CA-Bmu-04176,2008,8
-119.098,31.556,2008CA-Bmu-04176,2008,8
-119.252,31.717,2008CA-Bmu-04176,2008,8
-119.235,31.956,2008CA-Bmu-04176,2008,8
-119.252,31.999,2008CA-Bmu-04176,2008,8
-119.203,31.871,2008CA-Bmu-04176,2008,8
-119.136,31.875,2008CA-Bmu-04176,2008,8
-119.001,31.832,2008CA-Bmu-04176,2008,8
-118.80200000000002,31.756,2008CA-Bmu-04176,2008,8
-118.463,31.941,2008CA-Bmu-04176,2008,8
-118.48399999999998,31.869,2008CA-Bmu-04176,2008,8
-118.46699999999998,32.074,2008CA-Bmu-04176,2008,8
-118.43099999999998,32.143,2008CA-Bmu-04176,2008,8
-118.40699999999998,32.068,2008CA-Bmu-04176,2008,8
-118.398,32.116,2008CA-Bmu-04176,2008,8
-118.417,32.13,2008CA-Bmu-04176,2008,8
-118.714,32.203,2008CA-Bmu-04176,2008,8
-118.51999999999998,32.509,2008CA-Bmu-04176,2008,8
-118.35399999999998,32.475,2008CA-Bmu-04176,2008,8
-118.33499999999998,32.47,2008CA-Bmu-04176,2008,8
-118.262,32.506,2008CA-Bmu-04176,2008,8
-118.274,32.535,2008CA-Bmu-04176,2008,8
-118.30599999999998,32.548,2008CA-Bmu-04176,2008,8
-118.013,32.541,2008CA-Bmu-04176,2008,8
-118.255,32.564,2008CA-Bmu-04176,2008,8
-118.172,32.687,2008CA-Bmu-04176,2008,8
-118.142,32.666,2008CA-Bmu-04176,2008,8
-118.377,32.629,2008CA-Bmu-04176,2008,8
-118.26999999999998,32.577,2008CA-Bmu-04176,2008,8
-118.38299999999998,32.711,2008CA-Bmu-04176,2008,8
-118.495,32.682,2008CA-Bmu-04176,2008,8
-118.26600000000002,32.777,2008CA-Bmu-04176,2008,8
-118.26999999999998,32.866,2008CA-Bmu-04176,2008,8
-118.262,32.858,2008CA-Bmu-04176,2008,8
-118.286,32.859,2008CA-Bmu-04176,2008,8
-118.293,32.762,2008CA-Bmu-04176,2008,8
-117.99599999999998,32.76,2008CA-Bmu-04176,2008,8
-117.897,32.59,2008CA-Bmu-04176,2008,8
-117.94400000000002,32.664,2008CA-Bmu-04176,2008,8
-117.906,32.342,2008CA-Bmu-04176,2008,8
-118.054,32.322,2008CA-Bmu-04176,2008,8
-118.65800000000002,32.31,2008CA-Bmu-04176,2008,8
-118.571,32.322,2008CA-Bmu-04176,2008,8
-118.861,32.573,2008CA-Bmu-04176,2008,8
-119.26999999999998,32.646,2008CA-Bmu-04176,2008,8
-120.02100000000002,33.051,2008CA-Bmu-04176,2008,8
-123.685,33.83,2008CA-Bmu-04176,2008,8
-122.36,34.879,2008CA-Bmu-04176,2008,8
-122.341,35.005,2008CA-Bmu-04176,2008,8
-122.32,35.029,2008CA-Bmu-04176,2008,8
-123.078,35.264,2008CA-Bmu-04176,2008,8
-121.995,35.929,2008CA-Bmu-04176,2008,8
-121.913,36.046,2008CA-Bmu-04176,2008,8
-121.986,36.494,2008CA-Bmu-04176,2008,8
-122.065,36.506,2008CA-Bmu-04176,2008,8
-122.1,36.922,2008CA-Bmu-04176,2008,8
-122.886,37.438,2008CA-Bmu-04176,2008,8
-122.917,37.456,2008CA-Bmu-04176,2008,8
-122.59,37.45,2008CA-Bmu-04176,2008,8
-122.90800000000002,37.488,2008CA-Bmu-04176,2008,8
-123.03199999999998,37.64,2008CA-Bmu-04176,2008,8
-123.10899999999998,38.201,2008CA-Bmu-04176,2008,8
-123.171,38.256,2008CA-Bmu-04176,2008,8
-124.822,38.352,2008CA-Bmu-04176,2008,8
-124.736,39.02,2008CA-Bmu-04176,2008,8
-123.458,38.171,2008CA-Bmu-04176,2008,8
-123.062,37.652,2008CA-Bmu-04176,2008,8
-123.103,37.34,2008CA-Bmu-04176,2008,8
-121.17700000000002,35.152,2008CA-Bmu-04176,2008,8
-121.30599999999998,35.184,2008CA-Bmu-04176,2008,8
-121.329,34.758,2008CA-Bmu-04176,2008,8
-121.207,34.761,2008CA-Bmu-04176,2008,8
-121.263,34.8,2008CA-Bmu-04176,2008,8
-121.261,34.787,2008CA-Bmu-04176,2008,8
-121.44400000000002,34.717,2008CA-Bmu-04176,2008,8
-121.087,34.594,2008CA-Bmu-04176,2008,8
-120.485,33.961,2008CA-Bmu-04176,2008,9
-120.199,33.378,2008CA-Bmu-04176,2008,9
-120.103,32.851,2008CA-Bmu-04176,2008,9
-119.935,32.606,2008CA-Bmu-04176,2008,9
-119.816,32.58,2008CA-Bmu-04176,2008,9
-119.649,32.502,2008CA-Bmu-04176,2008,9
-119.715,32.499,2008CA-Bmu-04176,2008,9
-119.679,32.477,2008CA-Bmu-04176,2008,9
-119.587,32.514,2008CA-Bmu-04176,2008,9
-118.73000000000002,31.757,2008CA-Bmu-04176,2008,9
-119.571,32.48,2008CA-Bmu-04176,2008,9
-119.418,32.396,2008CA-Bmu-04176,2008,9
-119.451,32.511,2008CA-Bmu-04176,2008,9
-119.511,32.48,2008CA-Bmu-04176,2008,9
-119.397,32.454,2008CA-Bmu-04176,2008,9
-120.12099999999998,32.334,2008CA-Bmu-04176,2008,9
-119.536,32.389,2008CA-Bmu-04176,2008,9
-119.699,32.338,2008CA-Bmu-04176,2008,9
-119.58499999999998,32.348,2008CA-Bmu-04176,2008,9
-122.03,31.839,2008CA-Bmu-04176,2008,9
-119.673,32.312,2008CA-Bmu-04176,2008,9
-119.57,32.291,2008CA-Bmu-04176,2008,9
-119.473,32.338,2008CA-Bmu-04176,2008,9
-119.62099999999998,32.454,2008CA-Bmu-04176,2008,9
